TRAFFICLIGHT_REGISTRATION;0;tl_0;[];52.51281796989514;13.320879723702655
TRAFFICLIGHT_REGISTRATION;0;tl_1;[];52.512972796061305;13.321050667013942
TRAFFICLIGHT_REGISTRATION;0;tl_2;[];52.513195988847926;13.32197826914039
TRAFFICLIGHT_REGISTRATION;0;tl_3;[];52.51201052836429;13.3225443836251
TRAFFICLIGHT_REGISTRATION;0;tl_4;[];52.51240498479142;13.323084502296105
TRAFFICLIGHT_REGISTRATION;0;tl_5;[];52.51471086422381;13.349126417278068
TRAFFICLIGHT_REGISTRATION;0;tl_6;[];52.51415089266608;13.349074605144448
TRAFFICLIGHT_REGISTRATION;0;tl_7;[];52.51477570327757;13.351242388609286
TRAFFICLIGHT_REGISTRATION;0;tl_8;[];52.51422807189337;13.351211456956072
TRAFFICLIGHT_REGISTRATION;0;tl_9;[];52.51385604583634;13.350716649125815
TRAFFICLIGHT_REGISTRATION;0;tl_10;[];52.51336763331891;13.331712942497573
TRAFFICLIGHT_REGISTRATION;0;tl_11;[];52.51363891598417;13.335806880544975
TRAFFICLIGHT_REGISTRATION;0;tl_12;[];52.512613756576016;13.323401505414065
TRAFFICLIGHT_REGISTRATION;0;tl_13;[];52.5131223152113;13.33151886165868
TRAFFICLIGHT_REGISTRATION;0;tl_14;[];52.51337011834932;13.335598631139188
TRAFFICLIGHT_REGISTRATION;0;tl_15;[];52.516092043974595;13.377070492922233
TRAFFICLIGHT_REGISTRATION;0;tl_16;[];52.51630753279188;13.376957025790132
TRAFFICLIGHT_REGISTRATION;0;tl_17;[];52.51587815269309;13.36998715846661
TRAFFICLIGHT_REGISTRATION;0;tl_18;[];52.51327266616213;13.33035378471609
TRAFFICLIGHT_REGISTRATION;0;tl_19;[];52.51303946755152;13.330235001471328
TRAFFICLIGHT_REGISTRATION;0;tl_20;[];52.51212828533486;13.317299601900297
TRAFFICLIGHT_REGISTRATION;0;tl_21;[];52.51232717059213;13.320748708042013
TRAFFICLIGHT_REGISTRATION;0;tl_22;[];52.51633523988754;13.376748343276
TRAFFICLIGHT_REGISTRATION;0;tl_23;[];52.51567892380861;13.36980544425391
TRAFFICLIGHT_REGISTRATION;0;tl_24;[];52.51605762956028;13.376613258532448
TRAFFICLIGHT_REGISTRATION;0;tl_25;[];52.512782083085035;13.323497520423023
TRAFFICLIGHT_REGISTRATION;0;tl_26;[];52.51276685312859;13.326683526600151
TRAFFICLIGHT_REGISTRATION;0;tl_27;[];52.512990858136945;13.326838598391175
RSU_REGISTRATION;0;rsu_0;[];52.513060766781614;13.32891047000885
VEHICLE_REGISTRATION;1000000000;veh_0;[adhocCommunication.AutobotVehicle, adhocCommunication.VehicleSpeed];Autobot
VEHICLE_UPDATES;5000000000;veh_0;52.512180252151616;13.317918006529297;13.739436486430932;84.71153588196714
V2X_MESSAGE_TRANSMISSION;5000000000;30;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5100000000;31;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5200000000;32;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5300000000;33;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5400000000;34;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5500000000;35;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5600000000;36;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5700000000;37;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5800000000;38;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5900000000;39;veh_0;AutobotMessage
VEHICLE_UPDATES;6000000000;veh_0;52.51219453439473;13.318119610573694;13.836807059634012;84.71153588196714
V2X_MESSAGE_TRANSMISSION;6000000000;40;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6100000000;41;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6200000000;42;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6300000000;43;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6400000000;44;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6500000000;45;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6600000000;46;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6700000000;47;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6800000000;48;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6900000000;49;veh_0;AutobotMessage
VEHICLE_UPDATES;7000000000;veh_0;52.51220878000667;13.318320702496539;13.801648863286246;84.71153588196714
VEHICLE_REGISTRATION;7000000000;veh_1;[adhocCommunication.DecepticonVehicle, adhocCommunication.VehicleSpeed];Decepticon
V2X_MESSAGE_TRANSMISSION;7000000000;50;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7100000000;51;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7200000000;52;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7300000000;53;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7400000000;54;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7500000000;55;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7600000000;56;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7700000000;57;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7800000000;58;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7900000000;59;veh_0;AutobotMessage
VEHICLE_UPDATES;8000000000;veh_0;52.512222366138616;13.318512489769208;13.16302905684337;84.71153588196714
V2X_MESSAGE_TRANSMISSION;8000000000;60;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8012060577;60;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8012060577;61;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8012060577;62;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;8049895933;62;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8096839774;61;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8100000000;63;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8127694599;63;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8127694599;64;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8127694599;65;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;8187179376;65;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8200000000;66;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8200713207;64;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8206109118;66;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8206109118;67;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8206109118;68;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;8207128703;68;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8239089119;67;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8300000000;69;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8334284129;69;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8334284129;70;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8334284129;71;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;8376258525;70;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8400000000;72;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8418996296;71;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8440177854;72;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8440177854;73;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8440177854;74;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;8441636671;73;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8500000000;75;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8539434940;74;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8548591639;75;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8548591639;76;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8548591639;77;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;8559465345;76;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8600000000;78;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8634940275;77;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8674702315;78;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8674702315;79;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8674702315;80;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8700000000;81;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8735374337;79;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8752231674;80;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8756785080;81;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8756785080;82;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8756785080;83;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8800000000;84;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8802260628;82;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8847090530;83;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8881054060;84;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8881054060;85;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8881054060;86;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;8890805916;85;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8900000000;87;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8918860923;87;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8918860923;88;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8918860923;89;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;8971611949;88;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8973117735;86;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;8993831594;89;veh_0;AutobotMessage
VEHICLE_UPDATES;9000000000;veh_0;52.51223670201324;13.318714865588982;13.88974863458192;84.71153588196714
VEHICLE_UPDATES;9000000000;veh_1;52.51215100943385;13.317505240231592;12.773279970323202;84.71153588196714
V2X_MESSAGE_TRANSMISSION;9000000000;90;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9054358208;90;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9054358208;91;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9054358208;92;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;9066266160;92;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9100000000;93;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9118811544;91;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9144351644;93;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9144351644;94;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9144351644;95;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;9188657659;94;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9200000000;96;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9228919932;95;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9255994502;96;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9255994502;97;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9255994502;98;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9300000000;99;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9306051364;97;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9325700872;98;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9356655815;99;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9356655815;100;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9356655815;101;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;9393154886;100;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9400000000;102;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9420494661;101;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9441009710;102;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9441009710;103;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9441009710;104;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;9458465453;104;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9500000000;105;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9517328364;103;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9592424877;105;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9592424877;106;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9592424877;107;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9600000000;108;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9620396055;107;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9630931593;108;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9630931593;109;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9630931593;110;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;9634860361;109;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9669493250;106;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9700000000;111;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9719216521;110;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9760619032;111;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9760619032;112;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9760619032;113;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9800000000;114;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9803082562;114;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9803082562;115;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9803082562;116;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;9820974609;112;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9846537588;113;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9896650279;115;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9898394703;116;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9900000000;117;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;9994787965;117;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9994787965;118;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9994787965;119;veh_1;AutobotMessage
VEHICLE_UPDATES;10000000000;veh_0;52.512250701161356;13.318912492764236;13.56382359149633;84.7115358819672
VEHICLE_UPDATES;10000000000;veh_1;52.51216345957505;13.3176809736986;12.06123423126759;84.71153588196714
V2X_MESSAGE_TRANSMISSION;10000000000;120;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10021916721;120;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10021916721;121;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10021916721;122;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;10042492865;119;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10059374690;118;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10086233033;122;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10093019731;121;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10100000000;123;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10133466398;123;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10133466398;124;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10133466398;125;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;10141730450;125;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10148562776;124;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10200000000;126;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10270192762;126;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10270192762;127;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10270192762;128;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;10280671752;128;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10293441718;127;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10300000000;129;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10392057208;129;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10392057208;130;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10392057208;131;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10400000000;132;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10424120056;130;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10455537778;132;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10455537778;133;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10455537778;134;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;10480768412;133;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10483150645;134;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10491193345;131;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10500000000;135;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10572635246;135;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10572635246;136;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10572635246;137;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;10576958210;137;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10600000000;138;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10642448833;136;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10652764500;138;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10652764500;139;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10652764500;140;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;10653151405;139;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10700000000;141;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10713174309;140;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10740691152;141;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10740691152;142;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10740691152;143;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;10753855165;142;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10761098262;143;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10800000000;144;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10878767784;144;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10878767784;145;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10878767784;146;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;10892384335;146;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10894656084;145;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10900000000;147;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;10973721649;147;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10973721649;148;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10973721649;149;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;10984039638;148;veh_0;AutobotMessage
VEHICLE_UPDATES;11000000000;veh_0;52.512294369471576;13.3191197317926;13.510554791588802;84.71138280285943
VEHICLE_UPDATES;11000000000;veh_1;52.51217685241975;13.317870017622964;12.9747718208679;84.71153588196714
V2X_MESSAGE_TRANSMISSION;11000000000;150;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11051566650;149;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11073584626;150;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11073584626;151;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11073584626;152;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;11074690708;152;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11100000000;153;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11105461061;151;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11190059009;153;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11190059009;154;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11190059009;155;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11200000000;156;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11207559913;154;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11250481132;156;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11250481132;157;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11250481132;158;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;11258419540;155;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11290332869;157;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11300000000;159;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11341732339;158;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11360601841;159;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11360601841;160;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11360601841;161;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;11383557615;161;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11392152506;160;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11400000000;162;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11411896050;162;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11411896050;163;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11411896050;164;veh_1;AutobotMessage
