V2X_MESSAGE_TRANSMISSION;4800000000;28;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;4900000000;29;veh_0;AutobotMessage
VEHICLE_UPDATES;5000000000;veh_0;52.512180252151616;13.317918006529297;13.739436486430932;84.71153588196714
V2X_MESSAGE_TRANSMISSION;5000000000;30;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5100000000;31;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5200000000;32;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5300000000;33;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5400000000;34;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5500000000;35;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5600000000;36;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5700000000;37;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5800000000;38;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;5900000000;39;veh_0;AutobotMessage
VEHICLE_UPDATES;6000000000;veh_0;52.51219453439473;13.318119610573694;13.836807059634012;84.71153588196714
V2X_MESSAGE_TRANSMISSION;6000000000;40;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6100000000;41;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6200000000;42;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6300000000;43;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6400000000;44;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6500000000;45;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6600000000;46;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6700000000;47;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6800000000;48;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;6900000000;49;veh_0;AutobotMessage
VEHICLE_UPDATES;7000000000;veh_0;52.51220878000667;13.318320702496539;13.801648863286246;84.71153588196714
V2X_MESSAGE_TRANSMISSION;7000000000;50;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7100000000;51;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7200000000;52;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7300000000;53;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7400000000;54;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7500000000;55;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7600000000;56;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7700000000;57;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7800000000;58;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;7900000000;59;veh_0;AutobotMessage
VEHICLE_UPDATES;8000000000;veh_0;52.512222366138616;13.318512489769208;13.16302905684337;84.71153588196714
V2X_MESSAGE_TRANSMISSION;8000000000;60;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8100000000;61;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8200000000;62;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8300000000;63;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8400000000;64;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8500000000;65;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8600000000;66;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8700000000;67;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8800000000;68;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;8900000000;69;veh_0;AutobotMessage
VEHICLE_UPDATES;9000000000;veh_0;52.51223670201324;13.318714865588982;13.88974863458192;84.71153588196714
V2X_MESSAGE_TRANSMISSION;9000000000;70;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9100000000;71;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9200000000;72;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9300000000;73;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9400000000;74;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9500000000;75;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9600000000;76;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9700000000;77;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9800000000;78;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;9900000000;79;veh_0;AutobotMessage
VEHICLE_UPDATES;10000000000;veh_0;52.51225065361993;13.318911821609644;13.517759990107734;84.7115358819672
VEHICLE_REGISTRATION;10000000000;veh_1;[adhocCommunication.AutobotVehicle, adhocCommunication.VehicleSpeed];Autobot
V2X_MESSAGE_TRANSMISSION;10000000000;80;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10100000000;81;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10200000000;82;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10300000000;83;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10400000000;84;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10500000000;85;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10600000000;86;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10700000000;87;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10800000000;88;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;10900000000;89;veh_0;AutobotMessage
VEHICLE_UPDATES;11000000000;veh_0;52.51229437697335;13.319119837697524;13.56382359149633;84.71138280285942
V2X_MESSAGE_TRANSMISSION;11000000000;90;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11000000000;91;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11054358344;90;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11064453472;91;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11100000000;92;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11100000000;93;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11111908088;92;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11144351780;93;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11200000000;94;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11200000000;95;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11244306151;94;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11284568424;95;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11300000000;96;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11300000000;97;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11350056998;97;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;11355994638;96;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11400000000;98;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11400000000;99;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11456655951;99;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;11469706506;98;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11500000000;100;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11500000000;101;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11536499207;100;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11563838982;101;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11600000000;102;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11600000000;103;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11641009846;102;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11676318790;103;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11700000000;104;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11700000000;105;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11717455879;104;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11792425013;105;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11800000000;106;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11800000000;107;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11827971314;107;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;11877068509;106;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11900000000;108;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;11900000000;109;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;11903928904;109;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;11930931729;108;veh_0;AutobotMessage
VEHICLE_UPDATES;12000000000;veh_0;52.51230823798141;13.319315519960881;13.313159025551286;84.71138280285957
VEHICLE_UPDATES;12000000000;veh_1;52.51215153292266;13.317512629188556;13.28041141042253;84.71153588196714
V2X_MESSAGE_TRANSMISSION;12000000000;110;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12000000000;111;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12060619168;111;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;12088285064;110;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12100000000;112;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12100000000;113;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12160355713;112;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12185918692;113;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12200000000;114;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12200000000;115;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12203082698;114;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12293567853;115;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12300000000;116;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12300000000;117;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12394788101;117;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;12395312277;116;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12400000000;118;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12400000000;119;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12447705031;119;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;12464586856;118;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12500000000;120;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12500000000;121;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12521916852;120;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12571103141;121;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12600000000;122;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12600000000;123;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12633466529;123;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;12664316443;122;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12700000000;124;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12700000000;125;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12708264183;125;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;12715096509;124;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12800000000;126;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12800000000;127;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12823249087;127;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;12870192893;126;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12900000000;128;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;12900000000;129;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12910479121;128;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;12992057339;129;veh_1;AutobotMessage
VEHICLE_UPDATES;13000000000;veh_0;52.51232255546003;13.319517651350193;13.751913237778936;84.71138280285955
VEHICLE_UPDATES;13000000000;veh_1;52.512165479087095;13.317709479422478;13.510554791588802;84.71153588196714
V2X_MESSAGE_TRANSMISSION;13000000000;130;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13000000000;131;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13032062981;130;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13099136270;131;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13100000000;132;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13100000000;133;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13125230767;133;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;13155537911;132;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13200000000;134;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13200000000;135;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13227613000;134;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13272635379;135;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13300000000;136;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13300000000;137;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13304323097;137;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;13369813720;136;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13400000000;138;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13400000000;139;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13400387038;139;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;13452764633;138;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13500000000;140;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13500000000;141;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13540691285;141;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;13560409942;140;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13600000000;142;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13600000000;143;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13613164146;142;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13620407243;143;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13700000000;144;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13700000000;145;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13715888433;145;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;13778767917;144;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13800000000;146;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13800000000;147;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13813616684;146;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13873721782;147;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13900000000;148;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;13900000000;149;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13910318122;148;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;13977845129;149;veh_1;AutobotMessage
VEHICLE_UPDATES;14000000000;veh_0;52.512336920278976;13.319720456105209;13.797715844339692;84.71138280285942
VEHICLE_UPDATES;14000000000;veh_1;52.512179501689275;13.317907413355917;13.5849239402893;84.71153588196714
V2X_MESSAGE_TRANSMISSION;14000000000;150;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14000000000;151;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14031876564;151;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;14073584755;150;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14100000000;152;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14100000000;153;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14101106211;152;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14190059138;153;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14200000000;154;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14200000000;155;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14217501033;154;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14268360660;155;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14300000000;156;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14300000000;157;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14339851866;157;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;14350481261;156;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14400000000;158;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14400000000;159;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14460601970;159;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;14491251336;158;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14500000000;160;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14500000000;161;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14522955903;161;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;14531550794;160;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14600000000;162;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14600000000;163;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14611896179;162;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14639246643;163;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14700000000;164;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14700000000;165;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14739150765;165;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;14747828256;164;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14800000000;166;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14800000000;167;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14811523608;166;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14869799915;167;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14900000000;168;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;14900000000;169;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;14916446179;169;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;14943115449;168;veh_0;AutobotMessage
VEHICLE_UPDATES;15000000000;veh_0;52.512350956935215;13.319918632669541;13.48283010091167;84.71138280285948
VEHICLE_UPDATES;15000000000;veh_1;52.51219326261412;13.318101658281961;13.331725078504533;84.71153588196714
V2X_MESSAGE_TRANSMISSION;15000000000;170;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15000000000;171;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15055683330;171;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;15069828540;170;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15100000000;172;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15100000000;173;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15109295403;172;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15182634272;173;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15200000000;174;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15200000000;175;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15275732159;174;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15287704907;175;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15300000000;176;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15300000000;177;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15341506781;177;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;15350680643;176;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15400000000;178;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15400000000;179;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15460640352;179;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;15461068275;178;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15500000000;180;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15500000000;181;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15571509848;180;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15586810967;181;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15600000000;182;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15600000000;183;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15644674853;182;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15672257644;183;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15700000000;184;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15700000000;185;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15714333823;185;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;15776511691;184;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15800000000;186;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15800000000;187;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15826634537;187;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;15840259890;186;veh_0;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15900000000;188;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;15900000000;189;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;15931152811;189;veh_1;AutobotMessage
V2X_MESSAGE_RECEPTION;15953827274;188;veh_0;AutobotMessage
VEHICLE_UPDATES;16000000000;veh_0;52.51236506188901;13.320117778334344;13.548753139490728;84.71138280285942
VEHICLE_UPDATES;16000000000;veh_1;52.51220727546921;13.3182994641208;13.576114218144212;84.71153588196732
V2X_MESSAGE_TRANSMISSION;16000000000;190;veh_1;AutobotMessage
V2X_MESSAGE_TRANSMISSION;16000000000;191;veh_0;AutobotMessage
V2X_MESSAGE_RECEPTION;16039394445;190;veh_0;AutobotMessage
